Sentences,BIO tags,Animated_NP
Muslimische Religionsgemeinschaften sind gegenüber anderen in ihren Rechten und Aufgaben benachteiligt,"['B', 'I', 'O', 'O', 'B', 'O', 'B', 'I', 'O', 'B', 'O']","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Wir fordern die Bundesregierung auf , gemeinsam mit den Ländern darauf hinzuwirken , Vereinbarungen zur Anerkennung von muslimischen Religionsgemeinschaften voranzubringen","['B', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'B', 'O', 'B', 'O', 'B', 'I', 'O']","[1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]"
"Das Innenministerium hat nach dem Anschlag von Hanau , bei dem ein rechter Terrorist neun Menschen in zwei Shishabars ermordete , den Unabhängigen Expertenkreis Muslimfeindlichkeit einberufen","['B', 'I', 'O', 'O', 'B', 'I', 'O', 'B', 'O', 'O', 'B', 'B', 'I', 'I', 'B', 'I', 'O', 'B', 'I', 'O', 'O', 'B', 'I', 'I', 'I', 'O']","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Das begrüßen wir,"['B', 'O', 'B']","[0, 0, 1]"
"Um ihn zu stärken , fordert Die Linke , dass seine Handlungsempfehlungen nicht nur der Bundesregierung , sondern auch dem Bundestag vorgelegt werden","['O', 'B', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'B', 'I', 'B', 'I', 'I', 'I', 'O', 'O', 'B', 'I', 'I', 'O', 'O']","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0]"
"Meine Damen und Herren , ich komme zum Schluss","['B', 'I', 'O', 'B', 'O', 'B', 'O', 'O', 'B']","[1, 1, 0, 1, 0, 1, 0, 0, 0]"
– Der Bundestag muss genauso wie die Zivilgesellschaft antimuslimischen Rassismus bekämpfen,"['O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O']","[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
Dazu braucht es auch eine gemeinsame Positionierung der demokratischen Fraktionen,"['O', 'O', 'B', 'B', 'I', 'I', 'I', 'B', 'I', 'I']","[0, 0, 0, 0, 0, 0, 0, 1, 1, 1]"
"Dies wäre nicht nur ein wichtiges Signal an die Musliminnen und Muslime in diesem Land , sondern auch ein Zeichen der Solidarität gegen jede Form von Rassismus und Ausgrenzung","['B', 'O', 'B', 'I', 'I', 'I', 'I', 'O', 'B', 'I', 'O', 'B', 'O', 'B', 'I', 'O', 'O', 'B', 'I', 'I', 'B', 'I', 'O', 'B', 'I', 'O', 'B', 'O', 'B']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Vielen Dank , Frau Kollegin Buchholz","['O', 'O', 'O', 'B', 'I', 'I']","[0, 0, 0, 1, 1, 1]"
"– Nächster Redner ist der Kollege Christoph de Vries , CDU / CSU-Fraktion","['O', 'B', 'I', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I']","[0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
Sehr geehrte Frau Präsidentin,"['B', 'I', 'I', 'I']","[1, 1, 1, 1]"
Liebe Kolleginnen und Kollegen,"['B', 'O', 'O', 'B']","[0, 0, 0, 1]"
Meine sehr verehrten Damen und Herren,"['B', 'I', 'I', 'I', 'O', 'B']","[1, 1, 1, 1, 0, 1]"
"CDU und CSU haben immer deutlich gemacht , dass es bei der digitalen Transformation um zwei große Aufgaben geht : Es geht um den Umgang mit Daten , und es geht um den Transport von Daten","['B', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'B']","[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
– Beides ist entscheidend für die Akzeptanz bei den Bürgerinnen und Bürgern und natürlich auch für die Stärkung der Wirtschaft,"['O', 'B', 'O', 'O', 'O', 'B', 'I', 'O', 'B', 'I', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'I', 'B', 'I']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1]"
"Die Bundesregierung hat in dieser Woche mit der Digitalstrategie die Grundlage gelegt , wie der Umgang mit Daten künftig erfolgen soll","['B', 'I', 'O', 'O', 'B', 'I', 'O', 'B', 'I', 'B', 'I', 'O', 'O', 'O', 'B', 'I', 'O', 'B', 'O', 'O', 'O']","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Wir wollen die Datenstrategie zu einer Innovationsstrategie machen,"['B', 'O', 'B', 'I', 'O', 'B', 'I', 'O']","[1, 0, 0, 0, 0, 0, 0, 0]"
"Dafür brauchen wir vor allem eins : mehr Tempo – mehr Tempo beim Transport von Daten , aber auch mehr Tempo beim Ausbau der Netze","['O', 'O', 'B', 'O', 'B', 'O', 'O', 'B', 'I', 'O', 'B', 'I', 'O', 'B', 'O', 'B', 'O', 'O', 'B', 'I', 'I', 'O', 'B', 'B', 'I']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Ich sage Ihnen dazu auch ganz selbstkritisch : Wie der Ausbau von Glasfaser und 5 G bisher vorangekommen ist , entspricht nicht meiner Vorstellung von einem Land , das Weltmeister bei digitalen Innovationen sein will","['B', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'B', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'B', 'I', 'O', 'B', 'O', 'O', 'B', 'I', 'O', 'O']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Damit das künftig schneller geht , modernisieren wir das Telekommunikationsgesetz , sprich : das TKG","['O', 'B', 'O', 'O', 'O', 'O', 'O', 'B', 'B', 'I', 'O', 'O', 'O', 'B', 'I']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
"Für mich entscheidend ist , dass wir diese Zweiklassengesellschaft beim Netzausbau beenden","['O', 'B', 'O', 'O', 'O', 'O', 'B', 'B', 'I', 'O', 'B', 'O']","[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]"
"Wenn wir wollen , dass unsere ländlichen Räume für Menschen und Wirtschaft attraktiv bleiben und dass sich der Zuzug in die Städte verlangsamt , dann heißt das in der Konsequenz : 5 G an jeder Milchkanne","['O', 'B', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'B', 'I', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'I', 'O', 'B', 'I', 'O', 'B', 'I']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Im TKG machen wir das an fünf Punkten deutlich,"['O', 'B', 'O', 'B', 'B', 'O', 'B', 'I', 'O']","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
Erstens,['O'],[0]
"Wir stärken den Wettbewerb unter den Anbietern , indem das TKG eins zu eins dem europäischen Rechtsrahmen entspricht","['B', 'O', 'B', 'I', 'O', 'B', 'I', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'B', 'I', 'I', 'O']","[1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Zweitens,['O'],[0]
Wir schaffen Rechts- und Planungssicherheit für alle Akteure ; denn wir vereinfachen die Genehmigungsverfahren und reformieren die Frequenzverwaltung,"['B', 'O', 'B', 'I', 'I', 'O', 'B', 'I', 'O', 'O', 'B', 'O', 'B', 'I', 'O', 'O', 'B', 'I']","[1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
Drittens,['O'],[0]
"Wir schließen die Funklöcher , indem wir auf dem Land den Netzausbau um das lokale Roaming ergänzen","['B', 'O', 'B', 'I', 'O', 'O', 'B', 'O', 'B', 'I', 'B', 'I', 'O', 'B', 'I', 'I', 'O']","[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Ich bin Minister Scheuer dankbar , dass er das heute hier entsprechend vorgeschlagen hat","['B', 'O', 'B', 'I', 'O', 'O', 'O', 'B', 'B', 'O', 'O', 'O', 'O', 'O']","[1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Wir werden noch genau schauen , wie wir das Ganze aufsetzen","['B', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'B', 'I', 'O']","[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
Viertens,['O'],[0]
Wir beschleunigen die Verlegung von Glasfaser durch eine neue Technologie : Das sogenannte Trenching wird eingeführt,"['B', 'O', 'B', 'I', 'O', 'B', 'O', 'B', 'I', 'I', 'O', 'B', 'I', 'I', 'O', 'O']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Das heißt nichts anderes , als dass auch oberirdische Verkabelung möglich ist","['B', 'O', 'B', 'I', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Das spart Zeit und Geld und beschleunigt den Glasfaserausbau,"['B', 'O', 'B', 'O', 'B', 'O', 'O', 'B', 'I']","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Ich denke hier an einen Bauernhof in meinem Wahlkreis Diepholz–Nienburg : Da gibt es Landwirte , die KWK- und Biogasanlagen haben","['B', 'O', 'O', 'O', 'B', 'I', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'B', 'I', 'I', 'O']","[1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
"Die brauchen zu dieser Steuerung nicht nur LTE , sondern natürlich sehr wohl auch 5 G. Fünftens","['B', 'O', 'O', 'B', 'I', 'B', 'I', 'I', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Wir als CDU haben nicht nur die ländlichen Räume im Blick , sondern wir sind auch Großstadtpartei","['B', 'O', 'B', 'O', 'B', 'I', 'I', 'I', 'I', 'O', 'B', 'O', 'O', 'B', 'O', 'B', 'I']","[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1]"
Deswegen schaffen wir mit diesem neuen TKG das Nebenkostenprivileg ab,"['O', 'O', 'B', 'O', 'B', 'I', 'I', 'B', 'I', 'O']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
"12 Millionen Mieter , die noch am Kupferkabel hängen , Herr Houben , können künftig selbst wählen , wie schnell sie im Internet unterwegs sind","['B', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Ganz wichtig muss sein : Der TK-Anschluss darf nicht mehr vom Vermieter auf die Nebenkosten umgelegt werden,"['O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'I', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
"All das zeigt : Die Bundesregierung und die CDU/CSU , wir reden nicht nur über Digitalisierung , wir gestalten sie aus","['B', 'I', 'O', 'O', 'B', 'I', 'O', 'B', 'I', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'O', 'B', 'O']","[0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
"Liebe Kolleginnen und Kollegen , nun zum Antrag der FDP , Herr Houben","['B', 'B', 'O', 'B', 'O', 'O', 'O', 'B', 'B', 'I', 'O', 'B', 'I']","[0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1]"
"Entschuldigung , lieber Abgeordneter , erlauben Sie eine Zwischenrede des Kollegen Houben","['B', 'O', 'B', 'I', 'O', 'O', 'B', 'B', 'I', 'B', 'I', 'I']","[0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1]"
"Ja , aber doch sehr gerne","['O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0]"
Bitte sehr,"['O', 'O']","[0, 0]"
"Herzlichen Dank , Herr Kollege Knoerig , dass ich die Frage unterbringen kann","['B', 'I', 'O', 'B', 'I', 'O', 'O', 'O', 'B', 'B', 'I', 'O', 'O']","[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
"– Ihr Kollege Joachim Pfeiffer hat am 14. Oktober 2020 gegenüber dem RedaktionsNetzwerk Deutschland gesagt : Mir ist es besonders wichtig , den Glasfaserausbau bis zum Endkunden zu beschleunigen","['O', 'B', 'I', 'I', 'I', 'O', 'O', 'B', 'I', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'B', 'O', 'O']","[0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
"Daher wäre aus meiner Sicht auch eine Modifikation des Nebenkostenprivilegs denkbar , der zu einem solchen Ergebnis führt","['O', 'O', 'O', 'B', 'I', 'B', 'I', 'I', 'B', 'I', 'O', 'O', 'B', 'O', 'B', 'I', 'I', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Wie kann ich das mit den jetzt von Ihnen vorgetragenen Argumenten zusammenbringen,"['O', 'O', 'B', 'B', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Werter Herr Kollege Houben , Sie haben ja auch angesprochen , dass Sie Gutscheine ins Feld führen möchten ; 12 Millionen Gutscheine für Mieter","['O', 'B', 'I', 'I', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'B', 'O', 'B', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'B']","[0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
"– Ich will nur daran erinnern , Herr Houben , wie das 2009 war","['O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'B', 'O', 'O']","[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
Ihr Wirtschaftsminister war federführend für den Breitbandausbau zuständig,"['B', 'I', 'O', 'O', 'O', 'B', 'I', 'O']","[1, 1, 0, 0, 0, 0, 0, 0]"
"Kollege Mattfeldt und ich , wir haben über den Haushalt 10 Milliarden Euro jährlich eingefordert , damit Netze auch durch die öffentliche Hand gefördert werden","['B', 'I', 'O', 'B', 'O', 'B', 'O', 'O', 'B', 'I', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'B', 'I', 'I', 'O', 'O']","[1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0]"
Wir haben bis 2013 Absagen bekommen,"['B', 'O', 'O', 'O', 'B', 'O']","[1, 0, 0, 0, 0, 0]"
"Mit Minister Scheuer , Herr Houben , haben wir es endlich geschafft , Verfahren zu entwickeln","['O', 'B', 'I', 'O', 'B', 'I', 'O', 'O', 'B', 'B', 'O', 'O', 'O', 'B', 'O', 'O']","[0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
Mittlerweile wird in zehn Jahren im Wert von bis zu 80 Milliarden Euro bundesweit ausgebaut,"['O', 'O', 'O', 'B', 'I', 'O', 'B', 'O', 'B', 'I', 'I', 'I', 'I', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Wir haben mittlerweile 128 kommunale Gesellschaften gegründet,"['B', 'O', 'O', 'B', 'I', 'I', 'O']","[1, 0, 0, 1, 1, 1, 0]"
"Wir haben auch das Lückenschlussmodell , um den Breitbandanschluss entsprechend hochbitratig anzubieten","['B', 'O', 'B', 'I', 'I', 'O', 'O', 'B', 'I', 'O', 'O', 'O']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Ich sage Ihnen : Wenn wir diese vier Jahre von 2009 bis 2013 unter Federführung des Ministeriums Ihres damaligen Wirtschaftsministers genutzt hätten , dann wären wir viele Jahre weiter","['B', 'O', 'B', 'O', 'O', 'B', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'B', 'B', 'I', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'B', 'B', 'I', 'O']","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
Leider war das erst ab 2013 möglich,"['O', 'O', 'B', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0]"
Sie stellen sich in diesem Hohen Haus immer wieder hin – das ist ja auch richtig – und sprechen über die sogenannte Spitze des Fortschritts,"['B', 'O', 'B', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'B', 'I']","[0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Dieses Ziel ist ja auch aller Ehren wert , gar keine Frage","['B', 'I', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'B', 'I', 'I']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Aber mit dem Antrag , den Sie heute vorgelegt haben , bleiben Sie weit hinter Ihrem Ziel zurück","['O', 'O', 'B', 'I', 'O', 'B', 'B', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'B', 'I', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Was Sie uns hier vorschlagen , ist nichts anderes als eine Verzögerung beim Wechsel von Kupfer zu Glasfaser","['B', 'B', 'B', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'O', 'B']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Sie wollen letztlich nur die Wohnungswirtschaft schützen und das Nebenkostenprivileg retten,"['B', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'B', 'I', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Ich erinnere noch mal an Ihre Gutscheinlösung für 12 Millionen Mieter : Das ist doch im Grunde überhaupt gar keine Lösung,"['B', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'B', 'I', 'I', 'O', 'B', 'O', 'O', 'O', 'B', 'O', 'B', 'I', 'I']","[1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Sie benachteiligen damit die Mieterinnen und Mieter,"['B', 'O', 'O', 'B', 'I', 'O', 'B']","[0, 0, 0, 1, 1, 0, 1]"
Das ist kein Fortschritt ; das ist schlichtweg ein Rückschritt,"['B', 'O', 'B', 'I', 'O', 'B', 'O', 'O', 'B', 'I']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Meine Damen und Herren , zu dem Antrag der Grünen","['B', 'I', 'O', 'B', 'O', 'O', 'B', 'I', 'B', 'I']","[1, 1, 0, 1, 0, 0, 0, 0, 1, 1]"
"Liebe Kollegen der Fraktion Bündnis 90 / Die Grünen , Sie sind anders herangegangen","['B', 'O', 'B', 'I', 'I', 'O', 'O', 'B', 'I', 'O', 'B', 'O', 'O', 'O']","[0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
"Sie schreiben – ich zitiere – : Es sollte zunächst für einen flächendeckenden Ausbau des LTE-Netzes gesorgt werden , bevor dem 5G-Ausbau Priorität eingeräumt wird","['B', 'O', 'O', 'B', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'B', 'I', 'I', 'B', 'I', 'O', 'O', 'O', 'O', 'B', 'I', 'B', 'O', 'O']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Das ist meiner Ansicht nach der falsche Ansatz ; denn die Zweiklassenversorgung würde hier im Grunde genommen nur fortgesetzt , und der Druck auf den Ausbau von 5 G würde weiter sinken","['B', 'O', 'B', 'I', 'O', 'B', 'I', 'I', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'B', 'I', 'O', 'B', 'I', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Beides wollen wir nicht,"['B', 'O', 'B', 'O']","[0, 0, 1, 0]"
"Klar , Sie sagen natürlich : Besser LTE als ein Funkloch","['O', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'I']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"– Doch wenn es um die 5-G-Netze geht , etwa für Schweineställe und Biogasanlagen auf Außenhöfen , dann ist einem mit LTE schlichtweg nicht geholfen","['O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Wenn wir in Deutschland bei der Digitalisierung schneller sein wollen , können wir uns diesen Zwischenschritt über LTE nicht leisten – weder technologisch noch finanziell","['O', 'B', 'O', 'B', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'B', 'B', 'B', 'I', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Deswegen seien Sie an der Stelle etwas ambitionierter,"['O', 'O', 'B', 'O', 'B', 'I', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0]"
"Ich weiß , das ist teuer","['B', 'O', 'O', 'B', 'O', 'O']","[1, 0, 0, 0, 0, 0]"
Sie selbst haben ja auch Vorschläge zur Finanzierung aufgeführt,"['B', 'O', 'O', 'O', 'B', 'I', 'O', 'B', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
Darauf kann ich jetzt leider aus Zeitgründen nicht mehr eingehen ; aber darüber sollten wir reden,"['O', 'O', 'B', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
Vielen Dank für Ihre Aufmerksamkeit,"['O', 'O', 'O', 'B', 'I']","[0, 0, 0, 0, 0]"
"Vielen Dank , Herr Präsident","['O', 'O', 'O', 'B', 'I']","[0, 0, 0, 1, 1]"
"– Herr Bundesgesundheitsminister , mit den von Ihnen geforderten Schnelltests werden die Inzidenzen in die Höhe schnellen","['O', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'B', 'I', 'O', 'B', 'I', 'O']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Das bedeutet , dass die willkürlich festgelegten Inzidenzschwellen , um Lockerungen zuzulassen , faktisch nie erreicht werden","['B', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Müssen die Inzidenzen nicht wieder aus dem Infektionsschutzgesetz gestrichen werden , wenn man so umfangreich testen will","['O', 'B', 'I', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
Frau Präsidentin,"['B', 'I']","[1, 1]"
Sehr geehrte Kolleginnen und Kollegen,"['B', 'I', 'I', 'O', 'B']","[1, 1, 1, 0, 1]"
Ein spannendes Thema der Kommunalpolitik ist jetzt mal wieder zur besten Fernsehsendezeit auf der Tagesordnung,"['B', 'I', 'I', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'B', 'I']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Nur , leider schauen nach 22 Uhr auch die wackersten Kommunalpolitikerinnen und Kommunalpolitiker unserer Debatte nicht mehr zu","['O', 'O', 'O', 'O', 'O', 'B', 'I', 'B', 'I', 'I', 'I', 'O', 'B', 'B', 'I', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0]"
Wertschätzung für diese meist ehrenamtliche Arbeit sieht anders aus,"['B', 'O', 'B', 'I', 'I', 'I', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Heute geht es unter anderem um die Frage , ob bei neuen Gewerbegebieten die dazugehörigen Straßeninfrastrukturen schneller realisiert und durch den Bund finanziert werden können","['O', 'O', 'O', 'O', 'B', 'O', 'B', 'I', 'O', 'O', 'O', 'B', 'I', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]"
